시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,시도코드,시도명,시군구코드,시군구명,폐교명,폐교연도,학교급구분명,활용현황구분명,건물연면적,대지,담당자 부서명,담당자 전화번호,소재지도로명주소,소재지지번주소,데이터기준일자,제공기관코드,제공기관명
8750000,경상북도교육청,8891000,영양교육지원청,47,경상북도,760,영양군,영양중학교입암분교장,2019,중학교,자체활용,2369.81,19762,행정지원과,054-680-2223,경상북도 영양군 입암면 산해1길 9-4,경상북도 영양군 입암면 산해리 48,2023-07-07,8891000,경상북도교육청 경상북도영양교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,대덕중학교,2017,중학교,자체활용,0,12299,행정지원과,054-420-5234,경상북도 김천시 대덕로 731(대덕면),경상북도 김천시 대덕면 관기리 777,2023-07-07,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,농남중학교,2014,중학교,자체활용,0,18604,행정지원과,054-420-5234,경상북도 김천시 옥산길 128(남면),경상북도 김천시 남면 옥산리 560-2,2023-07-07,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,대덕중학교증산분교장,2017,중학교,자체활용,1298,23578,행정지원과,054-420-5234,경상북도 김천시 증산1로 163(증산면),경상북도 김천시 증산면 동안리 76,2023-07-07,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,어모초등학교,2007,초등학교,대부,1212,13330,행정지원과,054-420-5234,경상북도 김천시 어모로 560(어모면),경상북도 김천시 어모면 동좌리 519,2023-07-07,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,지동초등학교,2013,초등학교,대부,1489,13843,행정지원과,054-420-5234,경상북도 김천시 황소길 76(아포읍),경상북도 김천시 아포읍 지리 376,2023-07-07,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,감문초등학교,1994,초등학교,대부,1010,10937,행정지원과,054-420-5234,경상북도 김천시 감문1로 214(감문면),경상북도 김천시 감문면 삼성리 1383,2023-07-07,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,태화초등학교광천분교장,1997,초등학교,대부,825,6150,행정지원과,054-420-5234,경상북도 김천시 광천4길 2-17(봉산면),경상북도 김천시 봉산면 광천리 520-4,2023-07-07,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,대신초등학교,2015,초등학교,대부,1432,14308,행정지원과,054-420-5234,경상북도 김천시 대신길 103(아포읍),경상북도 김천시 아포읍 대신리 810,2023-07-07,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,김천상업고등학교,2019,고등학교,대부,2800,12724,행정지원과,054-420-5234,경상북도 김천시 남김천대로 1947(지례면),경상북도 김천시 지례면 교리 407,2023-07-07,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,지례중학교부항분교장,2017,중학교,대부,1785,12084,행정지원과,054-420-5234,경상북도 김천시 사등3길 27-7(부항면),경상북도 김천시 부항면 사등리 597,2023-07-07,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,직지초등학교대성분교장,1995,초등학교,대부,0,7640,행정지원과,054-420-5234,,경상북도 김천시 대항면 대성리 489-4,2023-07-07,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,구성초등학교양각분교장,2011,초등학교,미활용,1062,13398,행정지원과,054-420-5234,경상북도 김천시 양각길 139-12(구성면),경상북도 김천시 구성면 양각리 402,2023-07-07,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,연화초등학교,1994,초등학교,미활용,1626,13243,행정지원과,054-420-5234,경상북도 김천시 대덕로 553(대덕면),경상북도 김천시 대덕면 연화리 255,2023-07-07,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,부상초등학교,1997,초등학교,미활용,0,3155,행정지원과,054-420-5234,경상북도 김천시 농남로 1041-15(남면),경상북도 김천시 남면 부상리 564,2023-07-07,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,곡송초등학교,2013,초등학교,미활용,1722,13349,행정지원과,054-420-5234,경상북도 김천시 태촌길 115(감문면),경상북도 김천시 감문면  태촌리 785,2023-07-07,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,양천초등학교,2019,초등학교,대부,1587,10165,행정지원과,054-420-5234,경상북도 김천시 하로길 235(김천시),경상북도 김천시 양천동 1301-2,2023-07-07,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,지례중학교구성분교장,2017,중학교,미활용,1373,15362,행정지원과,054-420-5234,경상북도 김천시 남김천대로 2466(구성면),경상북도 김천시 구성면 송죽리 800,2023-07-07,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,지례중학교(김천상업고등학교 부속),2017,중학교,미활용,1098,12724,행정지원과,054-420-5234,경상북도 김천시 남김천대로 1947(지례면),경상북도 김천시 지례면 교리 407,2023-07-07,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,의곡초 감산분교,1993,초등학교,대부,449.5,5421,행정지원과,054-740-9133,경상북도 경주시 산내면 감존길 2,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,모서초 호명분교,1994,초등학교,대부,248,5883,행정지원과,054-740-9133,경상북도 경주시 강동면 호명큰골길 47,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,아화초 천촌분교,1995,초등학교,대부,222,3398,행정지원과,054-740-9133,경상북도 경주시 서면 상부길 110,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,옥산초 하강분교,2000,초등학교,대부,607,9672,행정지원과,054-740-9133,경상북도 경주시 안강읍 호국로 2037,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,천북초 화당분교,2001,초등학교,대부,726,8910,행정지원과,054-740-9133,경상북도 경주시 천북면 용사길 10-9,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,강동초 왕신분교,2009,초등학교,대부,993,13045,행정지원과,054-740-9133,경상북도 경주시 강동면 왕신숲골안길 5,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,의곡초 우라분교,2010,초등학교,대부,753,8958,행정지원과,054-740-9133,경상북도 경주시 산내면 오봉로 739-4,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,양북초 송전분교,2010,초등학교,대부,984,14101,행정지원과,054-740-9133,경상북도 경주시 문무대왕면 송전기곡길 15-12,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,박달초,1992,초등학교,대부,1642,9891,행정지원과,054-740-9133,경상북도 경주시 내남면 박달로 668,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,왕산초,1994,초등학교,대부,1100,6708,행정지원과,054-740-9133,경상북도 경주시 보덕로 447,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,의곡초 신원분교,1993,초등학교,대부,255,3263,행정지원과,054-740-9133,경상북도 경주시 산내면 오봉로 38-7,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,의곡초 대현분교,1996,초등학교,대부,840,6513,행정지원과,054-740-9133,경상북도 경주시 산내면 문복로 1143,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,모아초 모서분교,2021,초등학교,대부,708,9741,행정지원과,054-740-9133,경상북도 경주시 강동면 모서안길 99-16,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,가정초,1999,초등학교,자체활용,10409,11978,행정지원과,054-740-9133,경상북도 경주시 현곡면 용담로 694,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,양북고,2003,고등학교,자체활용,0,15080,행정지원과,054-740-9133,경상북도 경주시 문무대왕면 어일남길 2,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,전촌초,2009,초등학교,자체활용,980,14718,행정지원과,054-740-9133,경상북도 경주시 감포읍 동해안로 2043,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,오릉초,2010,초등학교,자체활용,1598.4,11048,행정지원과,054-740-9133,경상북도 경주시 탑리5길 31,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,경주마케팅고,2019,고등학교,자체활용,3010.85,18401,행정지원과,054-740-9133,경상북도 경주시 산내면 문복로 1797-27,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,안강북부초,2013,초등학교,자체활용,2004.41,14096,행정지원과,054-740-9133,경상북도 경주시 안강읍 안현로 1853-12,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,경주초 화천분교,2010,초등학교,자체활용,721,12541,행정지원과,054-740-9133,경상북도 경주시 건천읍 내외로 2901,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,노월초,1995,초등학교,자체활용,793,9140,행정지원과,054-740-9133,경상북도 경주시 내남면 노곡2길 26-6,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,경주초 학동분교,2002,초등학교,미활용,259.86,5412,행정지원과,054-740-9133,경상북도 경주시 내남면 반동길 44,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,강동초 단구분교,2014,초등학교,미활용,962.98,13405,행정지원과,054-740-9133,경상북도 경주시 강동면 단구안계길 62-1,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,양남초 상계분교,2015,초등학교,미활용,998.66,8914,행정지원과,054-740-9133,경상북도 경주시 양남면 화림길 7-3,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,천북초 물천분교,2017,초등학교,미활용,877,9550,행정지원과,054-740-9133,경상북도 경주시 천북면 물천안길 31,,2023-07-03,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8981000,경상북도울릉교육지원청,47,경상북도,940,울릉군,울릉초등학교장흥분교장,2000,초등학교,대부,1155.3,5591,행정지원과,054-790-3012,경상북도 울릉군 울릉읍 옥천길 8,경상북도 울릉군 울릉읍 사동리 238,2023-06-27,8981000,경상북도교육청 경상북도울릉교육지원청
8750000,경상북도교육청,8981000,경상북도울릉교육지원청,47,경상북도,940,울릉군,남양초등학교태하분교장,2012,초등학교,대부,870.6,4688,행정지원과,054-790-3012,경상북도 울릉군 서면 태하길 130,경상북도 울릉군 서면 태하리 521-2,2023-06-27,8981000,경상북도교육청 경상북도울릉교육지원청
8750000,경상북도교육청,8981000,경상북도울릉교육지원청,47,경상북도,940,울릉군,울릉서중학교,2020,중학교,대부,1495.7,4515,행정지원과,054-790-3012,경상북도 울릉군 서면 남서길 52,경상북도 울릉군 서면 남서리 30-3,2023-06-27,8981000,경상북도교육청 경상북도울릉교육지원청
8750000,경상북도교육청,8981000,경상북도울릉교육지원청,47,경상북도,940,울릉군,울릉북중학교,2020,중학교,대부,1543,11561,행정지원과,054-790-3012,경상북도 울릉군 북면 천부길 74-7,경상북도 울릉군 북면 천부리 713,2023-06-27,8981000,경상북도교육청 경상북도울릉교육지원청
8750000,경상북도교육청,8981000,경상북도울릉교육지원청,47,경상북도,940,울릉군,우산중학교,2020,중학교,대부,1738.1,5769,행정지원과,054-790-3012,경상북도 울릉군 울릉읍 저동길 64,경상북도 울릉군 울릉읍 저동리 456,2023-06-27,8981000,경상북도교육청 경상북도울릉교육지원청
8750000,경상북도교육청,8981000,경상북도울릉교육지원청,47,경상북도,940,울릉군,구)울릉중학교,2020,중학교,자체활용,1687.7,8132,행정지원과,054-790-3012,경상북도 울릉군 울릉읍 도동길 151-19,경상북도 울릉군 울릉읍 도동리 223-8,2023-06-27,8981000,경상북도교육청 경상북도울릉교육지원청
7801000,강원특별자치도교육청,7872000,삼척교육지원청,51,강원특별자치도,230,삼척시,근덕초 마읍분교장,2016,초등학교,미활용,501.1,21976,행정과,033-570-5175,,강원특별자치도 삼척시 노곡면 중마읍리 102,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7872000,삼척교육지원청,51,강원특별자치도,230,삼척시,근덕초 동막분교장,2018,초등학교,미활용,1495.15,23783,행정과,033-570-5175,,강원특별자치도 삼척시 근덕면 동막리 381,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7872000,삼척교육지원청,51,강원특별자치도,230,삼척시,하장초 갈전분교장,2011,초등학교,미활용,0,5394,행정과,033-570-5175,,강원특별자치도 삼척시 하장읍 갈전리 365,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7872000,삼척교육지원청,51,강원특별자치도,230,삼척시,장호중학교,2022,중학교,미활용,1190,9967,행정과,033-570-5175,,강원특별자치도 삼척시 근덕면 장호리 201,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7872000,삼척교육지원청,51,강원특별자치도,230,삼척시,근덕초 궁촌분교장,2023,초등학교,미활용,1575.14,6586,행정과,033-570-5175,,강원특별자치도 삼척시 근덕면 궁촌리 397,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7872000,삼척교육지원청,51,강원특별자치도,230,삼척시,도계초 소달분교장,2023,초등학교,미활용,2922.15,34668,행정과,033-570-5175,,강원특별자치도 삼척시 도계읍 고사리 136-1,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,구송초 화성분교장,2007,초등학교,대부,580.8,6456,행정과,033-430-1175,,강원특별자치도 홍천군 화촌면 구성포리 950-2,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,군평초등학교,1999,초등학교,대부,874.43,14063,행정과,033-430-1175,,강원특별자치도 홍천군 화촌면 장평리 887-1,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,내촌초 연지분교장,1999,초등학교,대부,0,4102,행정과,033-430-1175,,강원특별자치도 홍천군 내촌면 화상대리 130-1,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,내촌초 와야분교장,2009,초등학교,대부,708.05,9535,행정과,033-430-1175,,강원특별자치도 홍천군 내촌면 와야리 881-1,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,내촌초 협성분교장,1999,초등학교,대부,678.41,26713,행정과,033-430-1175,,강원특별자치도 홍천군 두촌면 괘석리 420-1,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,노천초 화방분교장,1994,초등학교,대부,627.67,68086,행정과,033-430-1175,,강원특별자치도 홍천군 동면 노천리 623-1,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,내촌초 신촌분교장,1997,초등학교,대부,188,5112,행정과,033-430-1175,,강원특별자치도 홍천군 내촌면 물걸리 1206-1,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,두촌초 장남분교장,1996,초등학교,대부,0,13959,행정과,033-430-1175,,강원특별자치도 홍천군 두촌면 장남리 473-1,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,반곡초 팔봉분교장,1999,초등학교,대부,560.32,11565,행정과,033-430-1175,,강원특별자치도 홍천군 서면 팔봉리 814-1,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,삼생초 서광분교장,1994,초등학교,대부,166.88,4077,행정과,033-430-1175,,강원특별자치도 홍천군 서석면 생곡리 167-2,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,서석초 가구분교장,1995,초등학교,대부,142.8,7329,행정과,033-430-1175,,강원특별자치도 홍천군 서석면 수하리 1290-1,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,서석초 송촌분교장,1994,초등학교,대부,520.83,69986,행정과,033-430-1175,,강원특별자치도 홍천군 서석면 어론리 564-5,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,오안초 삼마치분교장,1998,초등학교,대부,234,5159,행정과,033-430-1175,,강원특별자치도 홍천군 홍천읍 삼마치리 681-1,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,원당초 광원분교장,1994,초등학교,대부,1094.64,170120,행정과,033-430-1175,,강원특별자치도 홍천군 내면 광원리 782-22,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,원당초 명개분교장,1994,초등학교,대부,0,7131,행정과,033-430-1175,,강원특별자치도 홍천군 내면 명개리 178,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,원당초 생둔분교장,1993,초등학교,대부,242.25,63538,행정과,033-430-1175,,강원특별자치도 홍천군 내면 율전리 221-4,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,율전초 광문분교장,1999,초등학교,대부,36,91248,행정과,033-430-1175,,강원특별자치도 홍천군 내면 방내리 169-2,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,율전초 문암분교장,1997,초등학교,대부,259.44,5721,행정과,033-430-1175,,강원특별자치도 홍천군 내면 율전리 696-1,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,율전초 방내분교장,2012,초등학교,대부,550.43,271964,행정과,033-430-1175,,강원특별자치도 홍천군 내면 방내리 797-5,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,주봉초 와동분교장,2015,초등학교,대부,880.36,13703,행정과,033-430-1175,,강원특별자치도 홍천군 홍천읍 와동리 275,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,창촌초 운두분교장,2009,초등학교,대부,1205.14,9117,행정과,033-430-1175,,강원특별자치도 홍천군 내면 자운리 413,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,창촌초 원자분교장,1994,초등학교,대부,220.93,22060,행정과,033-430-1175,,강원특별자치도 홍천군 내면 자운리 1171-3,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,화계초 역전분교장,1994,초등학교,대부,0,10955,행정과,033-430-1175,,강원특별자치도 홍천군 북방면 역전평리 91,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,화촌초 율촌분교장,1994,초등학교,대부,0,6551,행정과,033-430-1175,,강원특별자치도 홍천군 화촌면 주음치리 271,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,서석초 항곡분교장,2016,초등학교,대부,1086.51,52172,행정과,033-430-1175,,강원특별자치도 홍천군 서석면 수하리 398-3,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,화계초 노일분교장,2017,초등학교,대부,284.96,38168,행정과,033-430-1175,,강원특별자치도 홍천군 북방면 노일리 469-1,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,남산초 장전분교장,1997,초등학교,자체활용,0,6127,행정과,033-430-1175,,강원특별자치도 홍천군 홍천읍 장전평리 252,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,속초초 노천분교장,2017,초등학교,자체활용,0,33885,행정과,033-430-1175,,강원특별자치도 홍천군 동면 노천리 1441,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,속초초 신봉분교장,1994,초등학교,대부,212,5218,행정과,033-430-1175,,강원특별자치도 홍천군 동면 신봉리 211-1,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,남산초 삼창분교장,1997,초등학교,미활용,24,21187,행정과,033-430-1175,,강원특별자치도 홍천군 홍천읍 삼마치리 174-1,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,화계초 성동분교장,2013,초등학교,미활용,785.88,6177,행정과,033-430-1175,,강원특별자치도 홍천군 북방면 성동리 642-5,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,삼포초 당무분교장,1997,초등학교,미활용,0,4866,행정과,033-430-1175,,강원특별자치도 홍천군 화촌면 군업리 1128,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,화계초 화양분교장,1994,초등학교,미활용,744.86,5415,행정과,033-430-1175,,강원특별자치도 홍천군 북방면 굴지리 243-2,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,모곡초 동막분교장,1993,초등학교,미활용,210.98,5971,행정과,033-430-1175,,강원특별자치도 홍천군 서면 동막리 473-1,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,내촌초 동창분교장,2021,초등학교,미활용,989,44029,행정과,033-430-1175,,강원특별자치도 홍천군 내촌면 물걸리 646,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,속초초 좌운분교장,2021,초등학교,미활용,1425,82581,행정과,033-430-1175,,강원특별자치도 홍천군 동면 좌운리 922,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,두촌초 원동분교장,1996,초등학교,미활용,510.86,4128,행정과,033-430-1175,,강원특별자치도 홍천군 두촌면 원동리 212,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7882000,홍천교육지원청,51,강원특별자치도,720,홍천군,속초초 월운분교장,2022,초등학교,미활용,1231.88,10250,행정과,033-430-1175,,강원특별자치도 홍천군 영귀미면 월운리 334-4,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7892000,횡성교육지원청,51,강원특별자치도,730,횡성군,현천초등학교,1999,초등학교,자체활용,0,15127,행정과,033-340-0736,,강원특별자치도 횡성군 둔내면 현천리 1103,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7892000,횡성교육지원청,51,강원특별자치도,730,횡성군,서원초 옥인분교장,1994,초등학교,대부,408.68,8096,행정과,033-340-0736,,강원특별자치도 횡성군 서원면 옥계리 488,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7892000,횡성교육지원청,51,강원특별자치도,730,횡성군,가천초등학교,1994,초등학교,대부,386.44,9827,행정과,033-340-0736,,강원특별자치도 횡성군 강림면 강림리 212,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7892000,횡성교육지원청,51,강원특별자치도,730,횡성군,강림초 월현분교장,1995,초등학교,대부,624.75,6781,행정과,033-340-0736,,강원특별자치도 횡성군 강림면 월현리 1314,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7892000,횡성교육지원청,51,강원특별자치도,730,횡성군,둔내초 조항분교장,1999,초등학교,대부,339.14,9370,행정과,033-340-0736,,강원특별자치도 횡성군 둔내면 조항리 554-5,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7892000,횡성교육지원청,51,강원특별자치도,730,횡성군,봉덕초등학교,2005,초등학교,대부,1087.79,15006,행정과,033-340-0736,,강원특별자치도 횡성군 청일면 갑천리 360,2023-07-01,7801000,강원특별자치도교육청
7801000,강원특별자치도교육청,7892000,횡성교육지원청,51,강원특별자치도,730,횡성군,유현초 금대분교장,2002,초등학교,대부,386.03,15359,행정과,033-340-0736,,강원특별자치도 횡성군 서원면 금대리 204-10,2023-07-01,7801000,강원특별자치도교육청
